FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE
2021-04-26,AS,CLT,MIA,1792,4,23,2401
2021-04-26,F9,DEN,LAX,2100,-4,-3,1554
2021-04-26,AS,SFO,ORD,2044,40,20,2733
2021-04-26,NK,ORD,MCO,2173,6,25,1923
2021-04-26,AS,JFK,SFO,1904,32,37,1254
2021-04-26,F9,ORD,JFK,2166,49,44,878
2021-04-26,NK,SEA,CLT,2338,-23,-24,2739
2021-04-26,DL,PHX,PHX,1738,-7,-6,1558
2021-04-26,AA,LAS,ATL,402,1,-11,2391
2021-04-26,UA,SFO,PHX,147,-8,-11,753
2021-04-26,UA,ATL,CLT,2042,-18,-10,2364
2021-04-26,F9,CLT,PHX,1013,-5,-5,1644
2021-04-26,UA,LAS,ATL,2192,41,36,2938
2021-04-26,WN,MCO,JFK,1782,25,20,995
2021-04-26,B6,LAX,MIA,1433,0,6,2883
2021-04-26,AA,ATL,PHX,203,73,65,1766
2021-04-26,AS,SEA,MIA,198,43,42,1099
2021-04-26,UA,DFW,CLT,907,21,18,2931
2021-04-26,F9,LAS,MCO,490,29,10,154
2021-04-26,DL,JFK,SFO,1482,36,36,540
2021-04-26,WN,SEA,ORD,1047,36,29,223
2021-04-26,B6,MIA,SFO,2006,-14,-8,2262
2021-04-26,UA,PHX,ORD,1227,-34,-30,947
2021-04-26,AS,MCO,SEA,2092,-8,-13,2579
2021-04-26,AA,CLT,ORD,667,18,28,2668
2021-04-26,DL,SFO,DEN,737,-37,-20,886
2021-04-26,AS,DEN,LAX,36,32,36,714
2021-04-26,WN,DEN,MIA,1728,22,36,1381
2021-04-26,AA,JFK,PHX,1407,31,25,603
2021-04-26,F9,JFK,ATL,899,-47,-30,2792
2021-04-26,AA,DEN,DFW,103,4,11,1543
2021-04-26,WN,CLT,MIA,2316,-35,-23,2257
2021-04-26,F9,ORD,DFW,1364,33,14,1005
2021-04-26,AA,LAS,DFW,737,-3,-15,933
2021-04-26,NK,DEN,PHX,470,11,6,1817
2021-04-26,F9,LAS,MCO,2343,-40,-30,1501
2021-04-26,F9,DEN,MCO,1733,59,57,1118
2021-04-26,DL,ORD,LAS,1857,-14,-10,663
2021-04-26,DL,LAS,ORD,1917,24,23,2334
2021-04-26,NK,LAX,JFK,1537,43,38,346
2021-04-26,F9,PHX,MIA,2012,-33,-30,2597
2021-04-26,AA,MIA,SFO,1155,33,40,1551
2021-04-26,UA,DEN,SFO,1279,-32,-26,1392
2021-04-26,NK,ORD,DEN,1518,25,27,373
2021-04-26,AA,SFO,LAX,1067,7,0,950
2021-04-26,UA,DFW,LAX,1317,15,23,1605
2021-04-26,AA,CLT,LAS,728,-15,-21,942
2021-04-26,AS,ATL,MIA,1169,20,21,820
2021-04-26,B6,DEN,MIA,650,18,18,2013
2021-04-26,DL,CLT,ATL,2052,35,23,1291
2021-04-26,AA,LAX,ATL,956,24,18,2456
2021-04-26,DL,JFK,CLT,442,26,26,1718
2021-04-26,WN,SFO,SFO,1972,1,8,1660
2021-04-26,B6,JFK,PHX,292,-16,-15,747
2021-04-26,UA,MCO,LAS,2026,-31,-17,2573
2021-04-26,NK,ORD,PHX,1954,-12,-15,823
2021-04-26,WN,JFK,JFK,500,32,40,2899
2021-04-26,B6,SFO,MIA,2208,23,30,2112
2021-04-26,WN,MIA,PHX,1224,0,2,606
2021-04-26,DL,ORD,ORD,1936,-8,-28,1914
2021-04-26,AS,PHX,LAX,238,18,7,555
2021-04-26,B6,MCO,PHX,1966,-5,-11,2328
2021-04-26,WN,LAX,SFO,999,11,17,2110
2021-04-26,UA,ORD,SEA,2192,-11,19,2628
2021-04-26,B6,PHX,ATL,1126,8,13,2578
2021-04-26,B6,ATL,CLT,2002,-3,0,342
2021-04-26,WN,SFO,CLT,2212,54,42,2026
2021-04-26,AS,DFW,LAS,173,54,37,849
2021-04-26,NK,ORD,LAS,673,-5,-6,2852
2021-04-26,F9,JFK,LAS,866,0,15,1623
2021-04-26,F9,ORD,SFO,550,51,43,353
2021-04-26,F9,PHX,ORD,1525,-6,-13,476
2021-04-26,F9,SEA,MCO,1291,-18,-8,2528
2021-04-26,AA,MCO,JFK,166,49,50,471
2021-04-26,UA,ORD,JFK,216,30,17,1036
2021-04-26,UA,LAS,PHX,602,19,12,2440
2021-04-26,F9,LAX,LAX,1335,-15,-6,2814
2021-04-26,WN,DEN,DFW,1914,13,19,2276
2021-04-26,AS,MCO,LAX,2296,39,48,704
2021-04-26,DL,MCO,ORD,411,12,12,2792
2021-04-26,DL,LAX,SFO,490,-5,9,2930
2021-04-26,F9,JFK,CLT,2109,-14,-1,871
2021-04-26,NK,DFW,SEA,557,27,19,955
2021-04-26,AA,SFO,ATL,1434,16,12,738
2021-04-26,NK,MIA,CLT,860,3,0,1562
2021-04-26,AA,ATL,MIA,1525,1,11,460
2021-04-26,WN,CLT,SEA,870,-8,4,342
2021-04-26,AS,LAX,CLT,1015,48,43,2160
2021-04-26,DL,DFW,SFO,1254,30,22,2250
2021-04-26,UA,SEA,SFO,2198,-22,-22,2926
2021-04-26,AS,MIA,ORD,2023,36,27,1568
2021-04-26,DL,SFO,LAS,667,-18,-30,1132
2021-04-26,AS,CLT,MIA,224,24,27,1121
2021-04-26,WN,LAS,SEA,1198,43,30,2811
2021-04-26,DL,DEN,ORD,252,8,20,1530
2021-04-26,B6,LAS,SFO,1652,-23,-25,1363
2021-04-27,F9,LAS,CLT,886,11,8,2362
2021-04-27,WN,ORD,LAX,510,-10,5,196
2021-04-27,B6,SFO,DFW,1961,-3,1,1065
2021-04-27,NK,CLT,DFW,736,70,60,2927
2021-04-27,AS,ATL,SFO,161,5,11,1542
2021-04-27,WN,SEA,JFK,1415,10,3,1179
2021-04-27,NK,MCO,MCO,712,-18,-12,2565
2021-04-27,UA,DEN,JFK,900,7,16,549
2021-04-27,WN,ATL,JFK,564,-4,1,1659
2021-04-27,WN,ORD,PHX,2338,16,16,1142
2021-04-27,F9,LAX,LAS,1465,-18,-17,1282
2021-04-27,WN,MIA,MIA,1890,13,7,1407
2021-04-27,WN,LAX,SEA,1924,19,13,2744
2021-04-27,AA,DFW,DFW,1688,70,62,1219
2021-04-27,B6,DEN,SEA,618,21,10,2054
2021-04-27,WN,SEA,MCO,535,-1,-2,2225
2021-04-27,WN,ATL,LAX,502,-17,-29,1298
2021-04-27,AS,SEA,PHX,522,9,-4,2673
2021-04-27,AA,JFK,LAX,1309,21,22,430
2021-04-27,DL,SEA,PHX,1165,38,41,1944
2021-04-27,NK,SEA,LAS,64,6,9,1352
2021-04-27,AS,DEN,DFW,1118,-33,-30,606
2021-04-27,AS,MIA,MCO,1642,11,8,1569
2021-04-27,F9,DFW,LAS,152,38,29,1552
2021-04-27,F9,JFK,ATL,245,3,0,2378
2021-04-27,NK,LAX,PHX,17,-27,-30,486
2021-04-27,AA,CLT,SEA,653,0,-16,802
2021-04-27,NK,JFK,SEA,2156,13,-6,330
2021-04-27,AA,ORD,LAX,1067,22,9,715
2021-04-27,F9,DFW,SFO,154,5,8,2004
2021-04-27,AA,PHX,PHX,2111,34,39,478
2021-04-27,AS,MIA,SEA,222,28,22,2947
2021-04-27,AS,LAX,SFO,810,-40,-26,2744
2021-04-27,F9,DFW,PHX,1409,35,39,2608
2021-04-27,WN,LAS,SEA,799,-14,-3,2326
2021-04-27,AA,DFW,ATL,609,22,23,1416
2021-04-27,NK,MIA,CLT,504,-7,10,2955
2021-04-27,AA,CLT,PHX,1657,-27,-25,2061
2021-04-27,F9,ORD,SFO,2081,41,38,799
2021-04-27,AS,MIA,SEA,477,-23,-13,1329
2021-04-27,AS,DEN,MIA,1696,17,-1,2040
2021-04-27,AA,LAX,MCO,2199,-21,-23,1833
2021-04-27,WN,LAS,LAX,355,56,70,1792
2021-04-27,UA,LAS,PHX,1064,26,19,1648
2021-04-27,UA,MCO,MIA,1848,19,6,2341
2021-04-27,NK,SFO,ATL,1579,3,11,294
2021-04-27,DL,LAX,LAX,1476,-7,0,1494
2021-04-27,WN,DFW,SFO,1367,-19,-14,596
2021-04-27,AS,JFK,PHX,2296,36,40,278
2021-04-27,AA,LAS,MCO,306,-42,-30,2387
2021-04-27,F9,MIA,DFW,1589,-27,-30,706
2021-04-27,AA,JFK,JFK,1947,49,42,2192
2021-04-27,NK,DFW,DEN,217,-34,-29,1419
2021-04-27,NK,ATL,SEA,1134,28,19,2299
2021-04-27,AA,SFO,CLT,671,12,14,1089
2021-04-27,NK,SFO,SFO,148,39,30,1761
2021-04-27,NK,JFK,SEA,2108,80,86,2904
2021-04-27,NK,ORD,SFO,1227,-13,-8,2482
2021-04-27,UA,DEN,SEA,1442,-18,-14,2873
2021-04-27,F9,SFO,SEA,1525,56,69,1175
2021-04-27,AS,JFK,LAS,1140,2,4,2255
2021-04-27,F9,SFO,DFW,1372,14,27,2576
2021-04-27,AA,DEN,LAS,1426,0,-3,2514
2021-04-27,AA,PHX,ORD,273,4,12,2740
2021-04-27,UA,ATL,ORD,1335,10,14,2496
2021-04-27,AA,MCO,DEN,785,-6,0,2191
2021-04-27,NK,SEA,MCO,1471,-4,-2,2744
2021-04-27,F9,DEN,ORD,828,12,11,757
2021-04-27,DL,LAX,LAS,688,10,-4,384
2021-04-27,AS,MCO,ATL,2234,38,19,1764
2021-04-27,F9,MCO,JFK,1618,-14,-10,2323
2021-04-27,B6,LAX,SFO,499,-1,4,2556
2021-04-27,F9,DFW,ATL,1416,7,-4,1542
2021-04-27,F9,JFK,DEN,2080,38,43,674
2021-04-27,DL,DEN,LAS,1975,31,31,1707
2021-04-27,NK,SFO,PHX,1868,22,12,2548
2021-04-27,WN,MCO,JFK,1226,44,31,671
2021-04-27,F9,CLT,DFW,252,-7,-14,1023
2021-04-27,DL,MCO,MIA,2349,3,2,2956
2021-04-27,DL,ATL,DFW,904,-8,6,1673
2021-04-27,F9,MIA,MIA,1302,-11,-27,380
2021-04-27,F9,CLT,DEN,1623,-6,-11,265
2021-04-27,UA,ORD,DEN,112,5,9,1640
2021-04-27,WN,MCO,JFK,485,-4,3,2719
2021-04-27,F9,PHX,PHX,3,45,42,2766
2021-04-27,AS,MCO,ORD,43,-1,13,2830
2021-04-27,F9,LAX,DFW,168,19,34,1850
2021-04-27,AS,LAX,DEN,1325,29,16,1296
2021-04-27,DL,DEN,LAX,1306,-15,-30,602
2021-04-27,B6,MIA,PHX,596,-17,-15,1197
2021-04-27,DL,LAX,MCO,1741,-6,-16,443
2021-04-27,AA,DFW,DFW,1873,45,41,2527
2021-04-27,UA,ORD,SFO,1018,35,33,2037
2021-04-27,AA,CLT,MIA,380,13,17,652
2021-04-27,NK,LAS,DFW,87,9,20,1344
2021-04-27,WN,SEA,CLT,147,39,53,554
2021-04-27,WN,PHX,ATL,1128,-3,-10,1705
2021-04-27,UA,JFK,LAS,1241,9,12,1434
2021-04-27,DL,DFW,DEN,2078,7,24,1146
2021-04-27,WN,SEA,SEA,719,43,30,1112
2021-04-27,B6,SEA,LAX,1832,0,7,2830
2021-04-27,F9,LAX,JFK,1810,-19,-30,1553
2021-04-27,UA,SEA,DFW,1478,32,37,1656
2021-04-27,AA,CLT,MIA,1459,14,12,1451
2021-04-27,B6,ORD,CLT,143,-12,-30,2026
2021-04-27,F9,LAX,CLT,197,14,-4,2984
2021-04-27,F9,DFW,MCO,487,16,-1,259
2021-04-27,AS,MIA,SFO,847,47,55,2332
2021-04-27,UA,LAX,PHX,1123,26,43,2099
2021-04-27,B6,ORD,PHX,2214,-12,-11,1104
2021-04-27,F9,LAS,ORD,1537,7,-1,637
2021-04-27,UA,SFO,MCO,1147,15,4,2104
2021-04-27,AA,SEA,DFW,1429,18,27,1802
2021-04-27,DL,ATL,ORD,531,12,2,450
2021-04-27,UA,MCO,ATL,2051,20,24,838
2021-04-27,WN,DEN,SFO,1267,-11,-30,399
2021-04-27,NK,DEN,SEA,182,-23,-9,2465
2021-04-27,AA,LAS,MCO,1363,62,51,1095
2021-04-27,AA,PHX,CLT,565,43,32,1208
2021-04-27,B6,ATL,SEA,1874,-14,1,516
2021-04-27,WN,ATL,CLT,399,5,5,612
2021-04-27,B6,MCO,CLT,245,-11,-22,2168
2021-04-27,NK,SFO,ATL,1057,-5,-9,438
2021-04-27,AS,SFO,ATL,283,77,69,2005
2021-04-27,AA,SEA,MCO,712,4,0,635
2021-04-27,UA,CLT,DEN,990,3,1,1999
2021-04-27,AS,DFW,SEA,837,-26,-19,2649
2021-04-27,WN,SFO,MCO,1733,44,41,522
2021-04-27,AA,JFK,PHX,1763,-20,-22,210
2021-04-27,F9,ATL,ORD,1299,14,16,800
2021-04-27,WN,LAX,ATL,423,37,31,1961
2021-04-27,AS,CLT,SEA,2015,10,1,2689
2021-04-27,UA,JFK,LAX,1725,20,38,1272
2021-04-27,DL,SFO,CLT,735,21,37,961
2021-04-27,B6,CLT,MIA,900,24,22,160
2021-04-27,F9,PHX,DEN,2341,21,33,444
2021-04-27,B6,DEN,DFW,521,1,-1,638
2021-04-27,NK,DEN,LAX,1380,19,17,2873
2021-04-28,NK,LAX,CLT,1729,-27,-30,1684
2021-04-28,AS,DFW,JFK,1990,34,18,2858
2021-04-28,AA,SEA,SEA,2240,1,14,1172
2021-04-28,AA,LAX,CLT,1229,33,33,2867
2021-04-28,UA,SFO,ATL,517,-7,3,1963
2021-04-28,NK,SEA,SEA,1753,43,46,1460
2021-04-28,AA,LAS,ORD,1158,20,11,2592
2021-04-28,AA,SEA,ATL,1327,-9,1,2502
2021-04-28,AA,LAX,DFW,78,-18,-30,509
2021-04-28,WN,DFW,DEN,1630,50,55,1484
2021-04-28,WN,SEA,JFK,1187,-8,9,2588
2021-04-28,NK,CLT,MIA,1605,9,9,1402
2021-04-28,DL,LAS,JFK,1298,33,35,355
2021-04-28,NK,DFW,SFO,1279,6,7,2809
2021-04-28,WN,CLT,JFK,797,34,36,1915
2021-04-28,NK,SFO,ORD,701,66,52,214
2021-04-28,F9,MIA,LAX,9,9,9,2808
2021-04-28,F9,DEN,MIA,99,-20,-30,314
2021-04-28,B6,DFW,CLT,1900,40,52,279
2021-04-28,F9,JFK,JFK,145,37,29,1913
2021-04-28,AS,JFK,PHX,643,52,33,1536
2021-04-28,DL,LAX,PHX,251,-3,-1,746
2021-04-28,AA,ORD,ATL,279,26,30,1459
2021-04-28,B6,SEA,MCO,831,29,22,180
2021-04-28,DL,JFK,MIA,1121,28,41,678
2021-04-28,AS,DFW,MCO,343,-10,-19,1711
2021-04-28,DL,ORD,MIA,1003,-14,-24,884
2021-04-28,B6,MIA,LAS,666,7,7,2809
2021-04-28,DL,DFW,LAX,2213,-4,-6,2821
2021-04-28,B6,JFK,MCO,1075,-13,-16,2754
2021-04-28,DL,ORD,MIA,208,9,9,212
2021-04-28,DL,ATL,SEA,15,17,14,2425
2021-04-28,F9,JFK,DEN,98,-13,-6,1411
2021-04-28,DL,LAX,LAX,2073,-7,-24,1086
2021-04-28,B6,LAS,LAS,2031,40,39,1133
2021-04-28,DL,JFK,LAS,1461,40,36,2066
2021-04-28,NK,ATL,ORD,1900,0,-2,2697
2021-04-28,F9,SEA,SEA,483,-36,-30,369
2021-04-28,AS,DFW,LAX,1554,29,39,2140
2021-04-28,AS,DEN,SEA,1157,15,17,165
2021-04-28,WN,PHX,CLT,617,27,33,1624
2021-04-28,WN,CLT,LAS,98,-22,-30,724
2021-04-28,WN,ORD,LAX,27,-22,-12,2702
2021-04-28,WN,SEA,SEA,2138,61,49,335
2021-04-28,NK,MIA,LAS,2087,18,26,2612
2021-04-28,WN,LAS,ORD,2065,-35,-28,664
2021-04-28,AS,LAS,ATL,1936,28,18,1323
2021-04-28,AA,PHX,JFK,374,-21,-21,835
2021-04-28,DL,MCO,LAX,2036,-12,-5,1354
2021-04-28,AS,SEA,ATL,2322,48,45,2984
2021-04-28,AS,DEN,DFW,1353,36,36,1042
2021-04-28,UA,DFW,MIA,1751,41,60,1786
2021-04-28,AA,SFO,LAS,1665,0,-6,2574
2021-04-28,B6,MIA,CLT,1418,-5,-1,2675
2021-04-28,F9,LAS,PHX,2307,6,3,2453
2021-04-28,AA,JFK,ORD,838,-42,-14,2783
2021-04-28,UA,SFO,CLT,2254,0,-4,409
2021-04-28,AS,ATL,JFK,278,15,20,561
2021-04-28,AA,DFW,DEN,1570,-27,-14,2584
2021-04-28,DL,LAX,ATL,458,5,-17,2805
2021-04-28,WN,ATL,LAS,1054,-7,-30,2006
2021-04-28,DL,MIA,LAX,1153,1,-5,868
2021-04-28,AA,SEA,LAS,1967,-2,-10,418
2021-04-28,AS,SFO,DEN,1611,-29,-27,1815
2021-04-28,AS,SEA,ORD,1051,-13,-20,1842
2021-04-28,UA,MCO,MCO,135,11,13,2230
2021-04-28,B6,DFW,MIA,720,23,17,2119
2021-04-28,DL,LAX,SFO,2140,-42,-13,1519
2021-04-28,UA,DEN,ATL,1319,13,10,1017
2021-04-28,B6,SFO,DEN,1160,-10,-10,2333
2021-04-28,WN,LAX,DEN,1381,-21,11,871
2021-04-28,DL,SFO,SEA,264,0,5,2090
2021-04-28,AS,ORD,SFO,1267,-27,-30,2914
2021-04-28,DL,CLT,CLT,179,-15,-5,1084
2021-04-28,AS,SFO,CLT,552,20,8,342
2021-04-28,AS,ATL,ATL,1290,15,-5,2037
2021-04-28,WN,LAS,DFW,1512,29,24,1893
2021-04-28,WN,JFK,JFK,1836,4,-9,727
2021-04-28,AA,PHX,MCO,26,6,10,374
2021-04-28,B6,MIA,SEA,477,-16,0,1290
2021-04-28,UA,DFW,LAX,2181,6,11,655
2021-04-28,F9,JFK,SFO,352,-32,-24,1643
2021-04-28,F9,LAX,LAS,764,16,20,1002
2021-04-28,WN,LAX,MCO,1817,-24,-30,2879
2021-04-28,AA,CLT,DEN,197,-26,-19,1882
2021-04-28,B6,MCO,MIA,1376,44,40,1030
2021-04-28,NK,DEN,DEN,841,-4,13,2454
2021-04-28,B6,SFO,PHX,100,21,24,2740
2021-04-28,DL,ATL,MIA,1856,-8,-24,2839
2021-04-28,AA,JFK,DEN,1003,8,9,1882
2021-04-28,AA,SEA,LAS,2318,-19,-20,2721
2021-04-28,DL,SEA,DEN,86,-24,-12,2456
2021-04-28,F9,MCO,DFW,75,-27,-12,2380
2021-04-28,UA,SFO,PHX,2286,1,4,170
2021-04-28,F9,MCO,SEA,2160,3,5,722
2021-04-28,WN,SFO,CLT,783,-27,-20,1574
2021-04-28,AS,MCO,DFW,1882,-25,-30,1074
2021-04-28,DL,MIA,MIA,1207,0,15,1661
2021-04-28,WN,ORD,CLT,1534,13,-3,453
2021-04-28,AS,PHX,SFO,1627,7,14,1881
2021-04-28,AA,LAS,CLT,1032,-4,20,1816
2021-04-28,F9,PHX,LAX,540,-37,-23,748
2021-04-28,DL,LAS,SEA,1488,39,35,905
2021-04-28,AS,DEN,DFW,1151,5,2,2535
2021-04-28,UA,LAS,ORD,2192,69,71,418
2021-04-28,WN,MIA,SFO,991,-17,-2,495
2021-04-28,F9,SEA,LAS,1802,63,53,1186
2021-04-28,WN,SFO,MIA,2260,-42,-25,2411
2021-04-28,WN,SFO,MIA,1592,-2,-3,2932
2021-04-28,AA,LAS,JFK,1939,6,3,2855
2021-04-28,F9,LAX,SEA,1955,38,45,663
2021-04-28,AS,MCO,DFW,1662,25,11,410
2021-04-28,WN,DEN,MCO,751,0,-13,177
2021-04-28,B6,CLT,DFW,1504,39,28,2882
2021-04-28,F9,CLT,ORD,2116,-23,-27,1748
2021-04-28,WN,ORD,JFK,1293,61,58,1550
2021-04-28,AA,DEN,PHX,1933,55,38,1262
2021-04-28,DL,PHX,ORD,934,-7,2,834
2021-04-28,WN,DFW,DEN,1904,-28,-6,391
2021-04-28,WN,DFW,DEN,1283,-2,-5,2962
2021-04-28,DL,LAX,DEN,946,-4,2,1920
2021-04-28,AS,JFK,SEA,1437,9,19,2946
2021-04-28,AS,PHX,SFO,252,16,16,2293
2021-04-28,NK,ATL,DEN,957,10,11,2349
2021-04-28,B6,CLT,ATL,1415,24,18,2730
2021-04-28,AA,PHX,SFO,708,-15,-7,2148
2021-04-28,DL,MCO,SFO,1742,-23,-15,2229
2021-04-28,AA,LAS,MCO,1338,-36,-30,2561
2021-04-28,AS,SEA,ORD,723,14,13,1441
2021-04-28,DL,DEN,JFK,2184,35,28,1896
2021-04-28,UA,MIA,DEN,1051,18,18,2483
2021-04-28,B6,JFK,ATL,230,40,28,2984
2021-04-28,NK,ATL,SFO,70,-38,-30,2590
2021-04-28,UA,JFK,DFW,150,2,5,2915
2021-04-28,AS,ATL,LAX,2327,9,1,2771
2021-04-28,F9,DEN,LAX,55,0,-1,2331
2021-04-29,DL,MIA,CLT,1045,23,33,2060
2021-04-29,AS,LAS,MIA,1658,15,13,1956
2021-04-29,DL,DEN,ORD,1810,33,31,1753
2021-04-29,AA,ORD,JFK,203,1,-1,331
2021-04-29,DL,PHX,CLT,1369,26,24,1684
2021-04-29,AS,DFW,SFO,2295,3,-2,2589
2021-04-29,AA,ORD,ORD,1312,-15,8,2327
2021-04-29,AA,DFW,LAS,1594,-2,5,819
2021-04-29,DL,PHX,SEA,1320,1,26,2089
2021-04-29,AA,PHX,MIA,38,20,11,1099
2021-04-29,NK,MCO,LAX,1153,-1,-11,1095
2021-04-29,NK,JFK,CLT,184,30,32,1006
2021-04-29,AS,ORD,SFO,2296,-5,11,895
2021-04-29,F9,DEN,MCO,1661,54,36,2033
2021-04-29,B6,SFO,LAX,1960,12,10,2404
2021-04-29,UA,ATL,DEN,1607,-20,-18,1878
2021-04-29,NK,ORD,PHX,890,14,16,2185
2021-04-29,DL,SEA,DEN,2344,-16,-15,234
2021-04-29,NK,JFK,MCO,730,62,41,2381
2021-04-29,AA,MCO,LAX,1336,6,17,1703
2021-04-29,AA,LAX,CLT,666,-7,-3,1969
2021-04-29,AS,CLT,SEA,2102,-43,-17,243
2021-04-29,AA,SFO,LAX,29,26,21,605
2021-04-29,AA,PHX,SFO,2327,8,18,2353
2021-04-29,B6,LAX,JFK,2093,4,11,2414
2021-04-29,F9,DEN,SFO,712,-20,-19,2711
2021-04-29,DL,MIA,LAS,397,-24,-23,2196
2021-04-29,DL,DFW,DEN,2322,-37,-19,701
2021-04-29,AS,LAX,SFO,1832,23,30,956
2021-04-29,B6,DFW,SEA,696,47,32,1541
2021-04-29,B6,LAS,SEA,107,9,5,2939
2021-04-29,B6,MCO,DFW,1247,-25,-13,373
2021-04-29,DL,LAX,DFW,1123,10,11,1723
2021-04-29,F9,MCO,MCO,676,12,25,1222
2021-04-29,WN,MCO,LAS,1298,-35,-30,1533
2021-04-29,AS,MIA,SFO,1197,22,34,1408
2021-04-29,AS,JFK,CLT,2023,44,24,192
2021-04-29,UA,DFW,LAS,979,41,37,2966
2021-04-29,NK,CLT,SEA,918,2,5,2914
2021-04-29,NK,MIA,SFO,1696,-51,-30,1172
2021-04-29,B6,DFW,DEN,194,28,48,1656
2021-04-29,NK,LAS,DFW,811,-16,0,1096
2021-04-29,B6,MCO,SEA,867,-6,-10,1115
2021-04-29,DL,ORD,DFW,853,47,60,951
2021-04-29,F9,SFO,PHX,2320,26,15,1073
2021-04-29,AS,DEN,SFO,1710,5,1,1054
2021-04-29,NK,SEA,ATL,1605,-2,-8,2045
2021-04-29,DL,ATL,SEA,625,-18,-15,912
2021-04-29,F9,ORD,ATL,2113,-14,-18,194
2021-04-29,UA,LAS,CLT,1614,-1,-3,2627
2021-04-29,AA,MIA,JFK,965,-4,-16,2874
2021-04-29,DL,LAS,ATL,1128,12,-2,2932
2021-04-29,F9,DEN,SEA,705,16,17,2935
2021-04-29,F9,DEN,DEN,1014,0,-4,1815
2021-04-29,UA,SEA,PHX,830,22,33,309
2021-04-29,F9,DFW,CLT,770,-23,-29,1179
2021-04-29,NK,DFW,ATL,1028,35,22,2232
2021-04-29,DL,DFW,MIA,1753,-17,-30,1217
2021-04-29,DL,LAX,MCO,1877,-11,-18,2316
2021-04-29,DL,SFO,CLT,1879,-1,0,1785
2021-04-29,WN,ORD,ORD,1893,0,0,1048
2021-04-29,NK,ATL,MCO,1012,8,21,2065
2021-04-29,F9,PHX,MCO,1358,-40,-30,1952
2021-04-29,WN,SEA,ORD,1932,11,-1,799
2021-04-29,B6,MCO,DFW,351,-10,-13,2909
2021-04-29,WN,ORD,CLT,2281,43,39,700
2021-04-29,UA,LAS,MIA,900,5,3,1553
2021-04-29,DL,PHX,MCO,844,9,16,2918
2021-04-29,WN,LAS,CLT,1057,38,41,1187
2021-04-29,AS,MCO,LAX,2230,-9,11,1353
2021-04-29,DL,SFO,MIA,26,2,-1,2187
2021-04-29,AA,ATL,LAX,489,6,7,858
2021-04-29,B6,JFK,SEA,2333,-38,-27,805
2021-04-29,WN,MCO,DEN,1186,-2,6,2504
2021-04-29,AS,ATL,ATL,1003,47,26,1582
2021-04-29,F9,LAX,CLT,760,-20,-30,926
2021-04-29,AS,ORD,LAS,2087,0,5,2384
2021-04-29,DL,SEA,DFW,1308,27,22,914
2021-04-29,AA,SEA,CLT,19,-5,4,1555
2021-04-29,B6,JFK,LAX,2247,-29,-27,2637
2021-04-29,B6,SEA,SEA,1623,-4,6,2701
2021-04-29,AA,SFO,SFO,332,-28,-30,1200
2021-04-29,WN,CLT,DEN,1243,-6,-5,2419
2021-04-29,WN,LAS,MCO,2315,4,2,712
2021-04-29,DL,SFO,ORD,1,-12,-25,218
2021-04-29,NK,JFK,ORD,1906,-2,-2,2637
2021-04-29,UA,DEN,ATL,460,32,37,495
2021-04-29,DL,MCO,ATL,1293,1,21,2355
2021-04-29,DL,LAX,SEA,174,22,37,2078
2021-04-29,F9,CLT,CLT,225,51,45,283
2021-04-29,DL,DEN,MCO,320,15,27,459
2021-04-29,F9,MCO,DEN,747,47,29,1426
2021-04-29,AA,LAX,CLT,207,-27,-30,208
2021-04-29,B6,ORD,DFW,584,3,6,1995
2021-04-29,B6,MCO,SFO,1971,10,17,2205
2021-04-29,UA,MCO,MCO,2213,12,15,914
2021-04-29,NK,PHX,SEA,1707,30,19,809
2021-04-29,WN,SFO,DEN,496,-24,-18,2982
2021-04-29,DL,MCO,DFW,2229,48,47,934
2021-04-29,AA,CLT,SEA,2291,53,52,2230
2021-04-29,AA,DEN,MIA,497,0,-5,959
2021-04-29,DL,MCO,DEN,2203,-14,-7,2641
2021-04-29,AA,CLT,DFW,1050,-29,-30,2259
2021-04-29,AA,MIA,ORD,1588,-26,-30,943
2021-04-29,F9,MCO,CLT,1882,16,8,866
2021-04-29,DL,MIA,JFK,841,12,5,522
2021-04-29,UA,MCO,ATL,619,36,42,621
2021-04-29,AA,JFK,MCO,1633,49,44,2378
2021-04-29,B6,LAX,JFK,1753,42,60,1813
2021-04-29,AS,PHX,CLT,1264,58,55,672
2021-04-29,B6,PHX,DFW,715,14,13,2264
2021-04-29,NK,LAX,LAX,2020,11,7,736
2021-04-29,F9,CLT,DFW,416,19,34,2640
2021-04-29,F9,DFW,LAS,239,24,22,1965
2021-04-29,NK,CLT,SFO,825,26,39,2081
2021-04-29,AS,LAS,MCO,1557,-21,-30,1350
2021-04-29,AS,JFK,MIA,1481,-12,-30,1127
2021-04-29,B6,LAS,SFO,1135,7,9,1702
2021-04-29,DL,JFK,MIA,2305,14,-2,2654
2021-04-29,NK,SEA,LAX,1345,30,27,2984
2021-04-29,AS,ORD,ORD,2003,38,44,1572
2021-04-29,B6,CLT,SFO,1158,10,13,1422
2021-04-29,WN,ATL,DEN,1343,30,22,1183
2021-04-29,AA,JFK,CLT,439,-33,-18,2956
2021-04-30,F9,ORD,SFO,1155,-28,-30,2499
2021-04-30,UA,MCO,DFW,509,-6,4,1796
